INSEE_COM;CODE_DEPT;CODE_REG;maille;PoidsComSafran
58120;58;26;4302;0.98231516786992
58120;58;26;4303;0.0176848321300542
58032;58;26;3821;0.0660911421017828
58032;58;26;3822;0.329632901224258
58032;58;26;3943;0.358461117501092
58032;58;26;3944;0.245814839172674
58281;58;26;4060;0.216837845805759
58281;58;26;4061;0.0635845256780832
58281;58;26;4177;0.395671729357695
58281;58;26;4178;0.323905899158664
58010;58;26;4535;0.224754263207463
58010;58;26;4536;0.173978161895104
58010;58;26;4652;0.36861359613182
58010;58;26;4653;0.232653978765488
58156;58;26;4180;0.344676127859958
58156;58;26;4181;0.655323872140275
58306;58;26;4880;0.692154741550023
58306;58;26;4881;0.153767478328034
58306;58;26;4995;0.0326038115024617
58306;58;26;4996;0.121473968619383
58286;58;26;4065;0.897966735395963
58286;58;26;4066;0.102033264603865
58023;58;26;4067;0.942910910588108
58023;58;26;4068;0.057089089411852
58099;58;26;4534;0.929914753493544
58099;58;26;4651;0.0700852465065512
58034;58;26;4417;0.189007972738034
58034;58;26;4418;0.248333876495896
58034;58;26;4533;0.193192064963065
58034;58;26;4534;0.369466085803038
58255;58;26;4068;0.375305661292104
58255;58;26;4185;0.624694338707938
58239;58;26;4646;0.430077679419483
58239;58;26;4647;0.569922320581109
58313;58;26;4299;0.242738617022268
58313;58;26;4300;0.019157839701205
58313;58;26;4415;0.659171729254168
58313;58;26;4416;0.0789318140224645
58300;58;26;4527;0.0633000185744131
58300;58;26;4528;0.531994907433682
58300;58;26;4644;0.0168885888730149
58300;58;26;4645;0.387816485119187
58029;58;26;4064;0.480426833051838
58029;58;26;4065;0.31168914080992
58029;58;26;4181;0.170433067374407
58029;58;26;4182;0.0374509587650959
58198;58;26;3822;0.174808264465676
58198;58;26;3944;0.825191735534467
58101;58;26;4296;0.988578449825944
58101;58;26;4297;0.0114215501739885
58292;58;26;4648;0.667254672249352
58292;58;26;4649;0.287222266229558
58292;58;26;4764;0.023560820732558
58292;58;26;4765;0.0219622407887876
58216;58;26;4067;0.195931454072791
58216;58;26;4184;0.804068545927188
58273;58;26;4645;0.214018479544327
58273;58;26;4646;0.152162185002217
58273;58;26;4761;0.545356165051909
58273;58;26;4762;0.0884631704013486
58113;58;26;4764;0.632431170282156
58113;58;26;4765;0.367568829717699
58033;58;26;3818;0.346377237304662
58033;58;26;3819;0.245142544156076
58033;58;26;3940;0.0740908557515973
58033;58;26;3941;0.334389362788161
58132;58;26;4299;0.971456853389683
58132;58;26;4300;0.028543146610307
58240;58;26;4414;0.93069822870128
58240;58;26;4530;0.0693017712988702
58218;58;26;4296;0.0327438398988466
58218;58;26;4297;0.0163139739579761
58218;58;26;4412;0.11054064681515
58218;58;26;4413;0.84031275477088
58218;58;26;4529;8.87845571699422e-05
58006;58;26;4647;0.00132600453770131
58006;58;26;4648;0.0420324456765798
58006;58;26;4763;0.383462801963625
58006;58;26;4764;0.573178747821711
58186;58;26;4295;0.256722214353889
58186;58;26;4296;0.0740350503829458
58186;58;26;4411;0.402458827636208
58186;58;26;4412;0.266783907626777
58092;58;26;4414;0.203133043060379
58092;58;26;4415;0.776498269728036
58092;58;26;4530;0.0043165606888678
58092;58;26;4531;0.0160521265227285
58057;58;26;4992;6.15100506445894e-05
58057;58;26;5104;0.507055135699434
58057;58;26;5105;0.492883354250021
58082;58;26;4418;0.00205822408446268
58082;58;26;4419;0.182716216303552
58082;58;26;4534;0.00397951641865733
58082;58;26;4535;0.81124604319315
58052;58;26;4298;0.992453064338441
58052;58;26;4299;0.00754693566111132
58208;58;26;4299;0.0497664955592204
58208;58;26;4300;0.950233504440717
58263;58;26;3944;0.0260608499102738
58263;58;26;4064;0.973939150089885
58178;58;26;4765;1
58117;58;26;4643;0.000140342746523694
58117;58;26;4644;0.999859657253122
58017;58;26;4416;0.137532215405388
58017;58;26;4417;0.338681282952722
58017;58;26;4532;0.231964383975159
58017;58;26;4533;0.291822117666807
58257;58;26;4415;0.108973585433962
58257;58;26;4531;0.891026414566198
58242;58;26;4064;0.143744808009483
58242;58;26;4065;0.856025118630231
58242;58;26;4182;0.00023007335995407
58235;58;26;4187;0.613621103823546
58235;58;26;4304;0.385854188659116
58235;58;26;4305;0.000524707517434071
58309;58;26;4652;0.0225961345647179
58309;58;26;4767;0.0157872964007828
58309;58;26;4768;0.888180671676138
58309;58;26;4883;0.0421710892485145
58309;58;26;4884;0.0312648081099918
58172;58;26;4996;0.462123235564727
58172;58;26;4997;0.172126839997795
58172;58;26;5109;0.328026705284447
58172;58;26;5110;0.0377232191531589
58060;58;26;4995;0.48123073607049
58060;58;26;4996;0.518769263929711
58252;58;26;4179;0.711141650378992
58252;58;26;4180;0.28885834962089
58212;58;26;4412;0.269404450287808
58212;58;26;4528;0.724175011164549
58212;58;26;4529;0.00642053854752355
58289;58;26;4998;0.172832232470283
58289;58;26;5111;0.827167767530082
58211;58;26;4884;0.00450502814918493
58211;58;26;4885;0.995494971850858
58039;58;26;3945;0.204228150610697
58039;58;26;3946;0.733029607650531
58039;58;26;4065;0.025550994915315
58039;58;26;4066;0.0371912468234554
58135;58;26;4765;0.136456762297802
58135;58;26;4766;0.533289533440433
58135;58;26;4881;0.184586772175668
58135;58;26;4882;0.145666932085967
58183;58;26;4300;0.00956812736678751
58183;58;26;4301;0.587332524256381
58183;58;26;4417;0.403099348376151
58180;58;26;4303;0.387286675585389
58180;58;26;4304;0.447758652204522
58180;58;26;4419;0.0351804128143708
58180;58;26;4420;0.129774259395634
58219;58;26;4766;0.0109897943095388
58219;58;26;4767;0.941363302514908
58219;58;26;4768;0.0476469031756214
58244;58;26;4534;0.7841826493812
58244;58;26;4535;0.0206996607418791
58244;58;26;4651;0.195117689877046
58064;58;26;4178;0.217901961260299
58064;58;26;4179;0.536345249060976
58064;58;26;4180;4.3485440487562e-05
58064;58;26;4295;0.0465072145698726
58064;58;26;4296;0.199202089668395
58088;58;26;4644;0.24362715002317
58088;58;26;4645;0.75637284997769
58134;58;26;4761;0.516758514767532
58134;58;26;4762;0.397134866442046
58134;58;26;4877;0.0582495234021375
58134;58;26;4878;0.0278570953888537
58139;58;26;4997;0.094258270039535
58139;58;26;4998;0.90574172996046
58191;58;26;4181;0.000449088105241292
58191;58;26;4182;0.00140344915955209
58191;58;26;4298;0.223321201350824
58191;58;26;4299;0.774826261384548
58031;58;26;4647;0.954488910793079
58031;58;26;4648;0.0455110892069848
58108;58;26;4067;0.305735358861935
58108;58;26;4068;0.473047810550228
58108;58;26;4184;0.0888837835180792
58108;58;26;4185;0.132333047069609
58140;58;26;4768;0.156935511153614
58140;58;26;4769;0.0810300054050537
58140;58;26;4884;0.701321173871132
58140;58;26;4885;0.0607133095700715
58311;58;26;4763;0.423063780650467
58311;58;26;4764;0.57693621934961
58095;58;26;4879;0.00921142094494413
58095;58;26;4994;0.723564689960685
58095;58;26;4995;0.267223889094472
58207;58;26;4411;0.0110773831887949
58207;58;26;4527;0.943376602629481
58207;58;26;4528;0.0455460141818027
58001;58;26;4416;0.575368061749898
58001;58;26;4532;0.424631938250144
58003;58;26;4304;0.085047151025767
58003;58;26;4305;0.766135408777395
58003;58;26;4420;0.000643818340579361
58003;58;26;4421;0.148173621856215
58268;58;26;5110;0.244021382450081
58268;58;26;5111;0.755978617549905
58049;58;26;4068;0.244636724956797
58049;58;26;4069;0.0510439379959387
58049;58;26;4185;0.556352883849806
58049;58;26;4186;0.147966453197579
58231;58;26;4411;0.326470261912321
58231;58;26;4412;0.491972858598992
58231;58;26;4527;0.0483843374565566
58231;58;26;4528;0.133172542032075
58061;58;26;4295;0.716398002673104
58061;58;26;4296;0.283601997326315
58194;58;26;4644;0.457663895878518
58194;58;26;4645;0.119945799437212
58194;58;26;4760;0.336416360361713
58194;58;26;4761;0.0859739443226522
58111;58;26;4652;0.999935883131987
58111;58;26;4768;6.4116868151642e-05
58012;58;26;3696;0.009676189202677
58012;58;26;3697;0.0321405272497789
58012;58;26;3817;0.116944639873435
58012;58;26;3818;0.841238643674241
58097;58;26;4764;0.391188663731209
58097;58;26;4765;0.158839833914115
58097;58;26;4880;0.358583586799361
58097;58;26;4881;0.0913879155551887
58269;58;26;4529;0.599901597985812
58269;58;26;4530;0.0414932407101212
58269;58;26;4646;0.355235240349529
58269;58;26;4647;0.00336992095431184
58130;58;26;4181;0.060107295683306
58130;58;26;4182;0.939892704316449
58071;58;26;4181;0.847343595447513
58071;58;26;4298;0.152656404552598
58114;58;26;4998;0.532002147810949
58114;58;26;4999;0.467997852189302
58110;58;26;4416;0.060644853180572
58110;58;26;4417;0.939355146819277
58166;58;26;4302;0.51909868047708
58166;58;26;4418;0.480901319522956
58037;58;26;4185;0.215456908283333
58037;58;26;4186;0.251260801754838
58037;58;26;4302;0.162951189636515
58037;58;26;4303;0.370331100325266
58024;58;26;4415;0.32724260148008
58024;58;26;4416;0.516904519534389
58024;58;26;4531;0.0794366608916266
58024;58;26;4532;0.0764162180938583
58228;58;26;4176;0.327631666033442
58228;58;26;4177;0.672368333966298
58145;58;26;4184;0.377733946259641
58145;58;26;4185;0.470956689349004
58145;58;26;4301;0.0503035745597911
58145;58;26;4302;0.101005789831729
58080;58;26;4300;0.157681233438257
58080;58;26;4416;0.842318766561882
58217;58;26;3823;0.924304714347803
58217;58;26;3945;0.075695285651647
58074;58;26;4883;0.164431766640319
58074;58;26;4884;0.828096763547121
58074;58;26;4998;0.00534065453793501
58074;58;26;4999;0.00213081527440199
58116;58;26;4066;1
58070;58;26;4180;0.176870681535285
58070;58;26;4181;0.66098580938109
58070;58;26;4297;0.0598091366505405
58070;58;26;4298;0.102334372432592
58056;58;26;4410;0.490965192260512
58056;58;26;4411;0.401549763298935
58056;58;26;4526;0.0573217007726127
58056;58;26;4527;0.0501633436676048
58073;58;26;3945;1
58206;58;26;4064;0.00267865389237609
58206;58;26;4181;0.997321346107886
58136;58;26;4530;1
58025;58;26;4878;1
58155;58;26;4410;0.984287782141028
58155;58;26;4526;0.0157122178594001
58241;58;26;4993;0.311732772459085
58241;58;26;4994;0.576892911579177
58241;58;26;5106;0.00664320071837471
58241;58;26;5107;0.104731115243344
58081;58;26;4061;0.000933150403584222
58081;58;26;4062;0.590730283876261
58081;58;26;4179;0.328103903315177
58081;58;26;4180;0.0802326624051954
58203;58;26;4297;0.296560352787733
58203;58;26;4298;0.149617410954261
58203;58;26;4413;0.131724751173381
58203;58;26;4414;0.42209748508459
58058;58;26;3942;0.0415931011676255
58058;58;26;3943;0.180184976505482
58058;58;26;4062;0.00141358179970202
58058;58;26;4063;0.776808340527221
58187;58;26;3939;1
58179;58;26;4301;0.0853538003220515
58179;58;26;4302;0.0197864946702395
58179;58;26;4417;0.761306295136481
58179;58;26;4418;0.133553409871325
58213;58;26;3940;0.0264844153185503
58213;58;26;4060;0.973515584681247
58287;58;26;4998;0.162740519097307
58287;58;26;4999;0.302244920355631
58287;58;26;5111;0.280206443859548
58287;58;26;5112;0.254808116687311
58119;58;26;4647;0.0379267134214808
58119;58;26;4648;0.799797500872657
58119;58;26;4764;0.162275785705809
58195;58;26;4997;0.445633896464743
58195;58;26;4998;0.0155108956813775
58195;58;26;5110;0.502914795915157
58195;58;26;5111;0.0359404119385865
58258;58;26;4762;0.144561529561901
58258;58;26;4877;0.0222944289598665
58258;58;26;4878;0.833144041478242
58266;58;26;4298;0.168694598430511
58266;58;26;4299;0.473218685207492
58266;58;26;4414;0.216448074750963
58266;58;26;4415;0.141638641610526
58125;58;26;4420;0.999999826149272
58125;58;26;4536;1.73850702030535e-07
58044;58;26;3817;0.325937431951988
58044;58;26;3818;0.0171858102275422
58044;58;26;3939;0.639941240616273
58044;58;26;3940;0.0169355172040906
58261;58;26;3939;0.00864259180852416
58261;58;26;3940;0.0384927801978535
58261;58;26;4059;0.422581537557216
58261;58;26;4060;0.530283090436112
58041;58;26;4181;0.762698898835084
58041;58;26;4182;0.189717202189325
58041;58;26;4298;0.0475838989761042
58226;58;26;4070;0.137516166686148
58226;58;26;4071;0.00941984920655964
58226;58;26;4187;0.853063984107405
58184;58;26;4298;0.412854454153442
58184;58;26;4414;0.587145545846911
58137;58;26;4995;0.156759661622157
58137;58;26;4996;0.0265641385079476
58137;58;26;5108;0.807638873167054
58137;58;26;5109;0.00903732670305606
58164;58;26;4294;0.994937978034897
58164;58;26;4410;0.00506202196470708
58154;58;26;3946;0.818574901562581
58154;58;26;4066;0.181425098437632
58279;58;26;4412;0.812746486269025
58279;58;26;4413;0.187253513731329
58265;58;26;4060;0.0652281502089471
58265;58;26;4177;0.93477184979126
58280;58;26;4878;0.101530646714208
58280;58;26;4879;0.730921485427688
58280;58;26;4993;0.0945369329484745
58280;58;26;4994;0.0730109349093312
58045;58;26;4295;0.12290976983433
58045;58;26;4296;0.830787240830752
58045;58;26;4412;0.0463029893348855
58176;58;26;4645;0.588722837826935
58176;58;26;4646;0.411277162173087
58059;58;26;4294;0.0512893972524721
58059;58;26;4410;0.948710602748048
58220;58;26;4295;0.0502454653315258
58220;58;26;4410;0.1193031976653
58220;58;26;4411;0.830451337003299
58105;58;26;4762;0.0100390885675795
58105;58;26;4763;0.0262216114134346
58105;58;26;4878;0.77182631901636
58105;58;26;4879;0.184240595774585
58105;58;26;4993;0.00767238522833957
58047;58;26;4184;0.0978791057450248
58047;58;26;4300;0.0851727276551661
58047;58;26;4301;0.816948166599805
58146;58;26;5107;0.251604716956066
58146;58;26;5108;0.327779300950182
58146;58;26;5219;0.249527400659416
58146;58;26;5220;0.17108858143423
58129;58;26;4187;0.0240227284326169
58129;58;26;4304;0.975977271567113
58150;58;26;4065;0.185324651233778
58150;58;26;4066;0.0285833669899573
58150;58;26;4182;0.513654112262801
58150;58;26;4183;0.272437869513814
58303;58;26;4527;0.193880571811576
58303;58;26;4644;0.805117280252425
58303;58;26;4645;0.00100214793560126
58192;58;26;4992;0.0243176315291991
58192;58;26;4993;0.560149424491832
58192;58;26;5105;0.0728277928377753
58192;58;26;5106;0.342705151141152
58299;58;26;3943;0.484650902884713
58299;58;26;3944;0.515349097115245
58026;58;26;4299;1
58225;58;26;4759;0.11407783946774
58225;58;26;4760;0.179884409931551
58225;58;26;4875;0.154401414414755
58225;58;26;4876;0.551636336185993
58051;58;26;4760;0.994317991441628
58051;58;26;4876;0.00568200855839595
58014;58;26;4297;0.999794391862364
58014;58;26;4298;0.000205608137751353
58181;58;26;4182;0.976995572148561
58181;58;26;4299;0.023004427851617
58288;58;26;4066;1
58042;58;26;4294;1
58251;58;26;3940;0.999940494291311
58251;58;26;4060;5.95057088150939e-05
58054;58;26;4298;1
58090;58;26;3943;0.00810977007181462
58090;58;26;3944;0.0345391854020574
58090;58;26;4063;0.543192164895229
58090;58;26;4064;0.414158879631767
58046;58;26;4881;0.660073962156486
58046;58;26;4996;0.339926037843507
58009;58;26;4296;1
58168;58;26;4884;0.331880264410777
58168;58;26;4885;0.184870821121845
58168;58;26;4999;0.394230075000114
58168;58;26;5000;0.0890188394673009
58307;58;26;4177;0.00149369356764143
58307;58;26;4178;0.611838148349798
58307;58;26;4295;0.386668158082831
58188;58;26;4178;0.0236118414034793
58188;58;26;4295;0.718070174139835
58188;58;26;4296;0.258317984457033
58002;58;26;3940;0.563776148030272
58002;58;26;3941;0.435761176784424
58002;58;26;4060;0.00046267518530194
58293;58;26;4994;0.00446092634283065
58293;58;26;5107;0.995539073657257
58283;58;26;4181;0.88480290863393
58283;58;26;4182;0.115197091366224
58028;58;26;4762;0.384344772018828
58028;58;26;4763;0.601646703041645
58028;58;26;4878;0.0140085249394298
58072;58;26;4761;0.527718328323712
58072;58;26;4877;0.472281671676219
58189;58;26;4294;0.149890149371618
58189;58;26;4295;0.850038990032385
58189;58;26;4411;7.08605956555436e-05
58233;58;26;4413;0.093828986839761
58233;58;26;4414;0.257212994828266
58233;58;26;4529;0.10638929475168
58233;58;26;4530;0.542568723580171
58209;58;26;3941;0.107129609804562
58209;58;26;3942;0.0357510681883831
58209;58;26;4061;0.689714603718496
58209;58;26;4062;0.167404718288622
58068;58;26;4418;0.557513776524722
58068;58;26;4419;0.356100904425885
58068;58;26;4534;0.0832816422150655
58068;58;26;4535;0.003103676834424
58067;58;26;4411;0.503240374646638
58067;58;26;4526;0.0442557682588971
58067;58;26;4527;0.452503857094514
58011;58;26;3945;1
58038;58;26;3944;0.86961941248189
58038;58;26;4064;0.130380587518314
58222;58;26;3944;0.648411033300055
58222;58;26;3945;0.351588966700958
58022;58;26;4528;0.629415968319843
58022;58;26;4529;0.370584031680127
58162;58;26;3942;0.304769401033563
58162;58;26;4062;0.561421150980558
58162;58;26;4063;0.133809447985495
58285;58;26;4532;0.0491274184975687
58285;58;26;4533;0.52603380177547
58285;58;26;4649;0.0348836752287803
58285;58;26;4650;0.38995510449767
58245;58;26;4996;0.608570221545051
58245;58;26;5108;0.00055493989036533
58245;58;26;5109;0.39087483856462
58075;58;26;4183;0.501757415278395
58075;58;26;4300;0.498242584722572
58158;58;26;4875;0.102926137841014
58158;58;26;4876;0.709756365142528
58158;58;26;4990;0.0605676732732599
58158;58;26;4991;0.126749823743034
58048;58;26;4062;0.173027163819185
58048;58;26;4179;0.826972836180982
58185;58;26;4304;0.0458082117051573
58185;58;26;4420;0.471451539288584
58185;58;26;4421;0.48274024900635
58230;58;26;4066;0.0250556451356955
58230;58;26;4067;0.974944354864554
58142;58;26;4649;0.0123217747980499
58142;58;26;4650;0.444222484790181
58142;58;26;4765;0.0850031127981772
58142;58;26;4766;0.45845262761343
58173;58;26;4766;0.00245207570955317
58173;58;26;4881;0.0140803644466965
58173;58;26;4882;0.983467559844027
58035;58;26;4530;0.698408339596571
58035;58;26;4647;0.301591660403292
58202;58;26;4532;0.410916045538659
58202;58;26;4533;0.589083954460977
58264;58;26;4991;0.75608515633749
58264;58;26;4992;0.0856720085121768
58264;58;26;5104;0.150989010478812
58264;58;26;5105;0.00725382467169482
58304;58;26;4063;0.438353428785171
58304;58;26;4064;0.281450554613578
58304;58;26;4180;0.210106164612172
58304;58;26;4181;0.0700898519890357
58118;58;26;4881;0.0127203340905891
58118;58;26;4882;0.000767435701914176
58118;58;26;4996;0.19111576789741
58118;58;26;4997;0.795396462309925
58297;58;26;4763;0.491147769353339
58297;58;26;4879;0.508852230646772
58248;58;26;4177;1
58259;58;26;4993;0.0706083964283562
58259;58;26;5106;0.725406337910264
58259;58;26;5107;0.203985265661546
58200;58;26;3944;0.130916839795868
58200;58;26;3945;0.0162143655558315
58200;58;26;4064;0.529337102027794
58200;58;26;4065;0.32353169262007
58078;58;26;4647;0.480370089896149
58078;58;26;4648;0.00583594547399486
58078;58;26;4763;0.513793964630122
58079;58;26;3822;0.0186753314126836
58079;58;26;3823;0.0267081171216241
58079;58;26;3944;0.428340394484879
58079;58;26;3945;0.526276156981186
58077;58;26;3941;0.733880388789247
58077;58;26;3942;0.266119611210389
58007;58;26;3696;0.00737667862939571
58007;58;26;3817;0.992623321370583
58096;58;26;4995;1
58121;58;26;4526;0.0246686749752815
58121;58;26;4527;0.0758803962787594
58121;58;26;4643;0.0972741412551632
58121;58;26;4644;0.802176787490707
58122;58;26;4177;0.549771905646742
58122;58;26;4178;0.0233172882923013
58122;58;26;4294;0.38326851549825
58122;58;26;4295;0.0436422905621851
58141;58;26;4419;0.0474109320035942
58141;58;26;4535;0.453504482399301
58141;58;26;4536;0.499084585596903
58302;58;26;4294;0.548371859563884
58302;58;26;4295;0.195046415726568
58302;58;26;4410;0.167022618573399
58302;58;26;4411;0.0895591061361173
58223;58;26;4531;0.21388157048632
58223;58;26;4647;0.00507079119942438
58223;58;26;4648;0.781047638314092
58229;58;26;3948;0.2990643620234
58229;58;26;4068;0.700935637976431
58234;58;26;4180;0.00407704806838931
58234;58;26;4296;0.0648113051142903
58234;58;26;4297;0.931111646817511
58214;58;26;4526;0.0883277155109217
58214;58;26;4527;0.911672284488874
58131;58;26;4528;1
58062;58;26;4534;0.14519687674901
58062;58;26;4535;0.854803123250774
58151;58;26;4763;0.0823862911338045
58151;58;26;4879;0.917613708866212
58069;58;26;4183;0.00284813126891541
58069;58;26;4300;0.997151868731531
58087;58;26;4994;0.110954552840704
58087;58;26;4995;0.19792878998692
58087;58;26;5107;0.211157982835357
58087;58;26;5108;0.479958674336998
58016;58;26;3945;0.00911835964774661
58016;58;26;4065;0.990243838044748
58016;58;26;4066;0.000637802307475386
58272;58;26;4300;0.465909064592928
58272;58;26;4301;0.0281654740839082
58272;58;26;4416;0.45659370038129
58272;58;26;4417;0.0493317609418009
58163;58;26;4062;0.644848310289826
58163;58;26;4063;0.334433515658197
58163;58;26;4179;0.0115052602791844
58163;58;26;4180;0.00921291377249847
58018;58;26;4181;0.220363473792577
58018;58;26;4297;0.0190190927898349
58018;58;26;4298;0.760617433418395
58271;58;26;4066;0.740542213346568
58271;58;26;4067;0.189609886651472
58271;58;26;4183;0.0698479000021021
58102;58;26;3940;0.00344336893653453
58102;58;26;3941;0.0207932977478145
58102;58;26;4060;0.192214047318411
58102;58;26;4061;0.736096190804503
58102;58;26;4062;0.0127017444612705
58102;58;26;4178;0.0347513507313072
58294;58;26;5105;0.872164453475436
58294;58;26;5106;0.12782388392074
58294;58;26;5217;1.16626038186466e-05
58008;58;26;4183;0.297665445150018
58008;58;26;4184;0.702334554849933
58193;58;26;3816;0.147272465433079
58193;58;26;3817;0.85272753456705
58109;58;26;3820;0.0344629906812824
58109;58;26;3821;0.0133339146139572
58109;58;26;3942;0.6525225262327
58109;58;26;3943;0.289962066262232
58109;58;26;4062;0.00971850220986082
58296;58;26;5104;0.148877306190695
58296;58;26;5105;0.453436141022329
58296;58;26;5216;0.0379375594010659
58296;58;26;5217;0.359748993385549
58201;58;26;4063;0.443387082250486
58201;58;26;4180;0.556612917749541
58021;58;26;4991;0.00233642622331387
58021;58;26;4992;0.829248962096464
58021;58;26;4993;0.00156980838248009
58021;58;26;5105;0.166844803297614
58221;58;26;4882;0.207338458010912
58221;58;26;4883;0.127057267765662
58221;58;26;4997;0.461508832225086
58221;58;26;4998;0.204095441998386
58126;58;26;4759;0.0293755578626607
58126;58;26;4760;0.970624442137875
58250;58;26;4879;0.903460799730562
58250;58;26;4994;0.0965392002692891
58015;58;26;4182;1
58138;58;26;4990;0.335835835233132
58138;58;26;4991;0.664164164766681
58246;58;26;4767;0.295474145028283
58246;58;26;4882;4.28002753324341e-05
58246;58;26;4883;0.704483054696061
58260;58;26;4876;0.230295507738479
58260;58;26;4877;0.432277812381978
58260;58;26;4991;0.158696907932586
58260;58;26;4992;0.178729771946948
58237;58;26;4065;0.0385951847358335
58237;58;26;4066;0.72328892685237
58237;58;26;4183;0.238115888411099
58084;58;26;4180;0.437403986665616
58084;58;26;4181;0.562596013333629
58171;58;26;4531;0.719300639074325
58171;58;26;4532;0.280699360925757
58167;58;26;4182;0.386914313025038
58167;58;26;4299;0.61308568697463
58133;58;26;4182;0.104200953289859
58133;58;26;4183;0.0221612239028334
58133;58;26;4299;0.72798951052604
58133;58;26;4300;0.145648312280587
58128;58;26;4652;0.0311177164112053
58128;58;26;4653;0.0455872023733695
58128;58;26;4768;0.371036821677004
58128;58;26;4769;0.552258259538465
58030;58;26;4649;0.782961862248925
58030;58;26;4765;0.217038137750736
58284;58;26;4065;0.155952241877243
58284;58;26;4182;0.844047758122156
58270;58;26;3818;0.404706922315342
58270;58;26;3940;0.584277352800418
58270;58;26;3941;0.0110157248841347
58298;58;26;4410;0.0142153666895276
58298;58;26;4526;0.985784633310561
58112;58;26;4646;0.0749912894756245
58112;58;26;4761;7.18260639055915e-06
58112;58;26;4762;0.925001527917991
58019;58;26;4883;0.0704108615503583
58019;58;26;4998;0.905820996375759
58019;58;26;4999;0.0237681420742911
58152;58;26;4760;0.0137924752093975
58152;58;26;4876;0.786519342454565
58152;58;26;4877;0.199688182336065
58124;58;26;4526;0.88905208047439
58124;58;26;4527;0.000981652737137295
58124;58;26;4643;0.10996626678857
58089;58;26;3942;0.086479673754989
58089;58;26;4062;0.913520326245154
58310;58;26;4064;1
58224;58;26;4183;1
58160;58;26;4643;0.0613173205484547
58160;58;26;4644;0.376250195570106
58160;58;26;4759;0.0622121784747054
58160;58;26;4760;0.500220305406617
58143;58;26;4762;0.649547537502904
58143;58;26;4763;0.350452462497567
58170;58;26;4066;0.0314353462473003
58170;58;26;4183;0.96856465375436
58013;58;26;4297;0.211317725873553
58013;58;26;4298;0.788682274126212
58159;58;26;4183;0.974767581686503
58159;58;26;4300;0.0252324183131655
58050;58;26;4182;0.771510779436978
58050;58;26;4183;0.228489220563281
58043;58;26;4181;0.0248260024547318
58043;58;26;4298;0.97517399754438
58247;58;26;4646;1
58254;58;26;4528;0.23699586418692
58254;58;26;4645;0.763004135812736
58036;58;26;3819;0.19525239545167
58036;58;26;3820;0.256212003971264
58036;58;26;3941;0.343081496846582
58036;58;26;3942;0.20545410373058
58253;58;26;4414;0.109148900790074
58253;58;26;4530;0.890851099210156
58093;58;26;4064;0.972534905527218
58093;58;26;4181;0.0274650944724664
58147;58;26;4413;0.42959123211625
58147;58;26;4414;0.570408767884
59662;59;31;32;0.00127708725169901
59662;59;31;33;0.00664326300353885
59662;59;31;45;0.558476196918872
59662;59;31;46;0.433603452825774
59234;59;31;158;0.0457177305101782
59234;59;31;159;0.954282269489295
59632;59;31;162;0.878406705054449
59632;59;31;187;0.121593294945469
59198;59;31;275;0.0218057665843378
59198;59;31;276;0.978194233415597
59134;59;31;273;0.616891328654615
59134;59;31;307;0.38310867134539
59375;59;31;136;0.0124205308575758
59375;59;31;160;0.179459014635405
59375;59;31;161;0.808120454506944
59435;59;31;111;0.121704987093555
59435;59;31;112;0.11672057000951
59435;59;31;135;0.35114595983379
59435;59;31;136;0.41042848306338
59526;59;31;137;0.431746185566754
59526;59;31;138;0.228531419685103
59526;59;31;162;0.248229388809941
59526;59;31;163;0.0914930059384808
59663;59;31;31;0.0297360988943995
59663;59;31;32;0.569761415056878
59663;59;31;45;0.400502486048883
59260;59;31;5;0.998777902908776
59260;59;31;6;0.00122209709172488
59377;59;31;267;1
59295;59;31;58;0.413868844539783
59295;59;31;59;0.0778355707864465
59295;59;31;73;0.416077105850725
59295;59;31;74;0.0922184788231671
59293;59;31;89;0.786833880078112
59293;59;31;90;0.213166119921829
59270;59;31;272;0.343690775840461
59270;59;31;273;0.656309224160513
59609;59;31;110;1
59251;59;31;189;0.0032567792413512
59251;59;31;214;0.968257239527596
59251;59;31;215;0.0284859812303256
59441;59;31;215;0.989490135055375
59441;59;31;216;0.0105098649438843
59232;59;31;190;1
59361;59;31;186;0.0342822391380242
59361;59;31;187;0.965717760861956
59469;59;31;59;0.790994653293961
59469;59;31;74;0.20900534670346
59429;59;31;186;0.0428405204784638
59429;59;31;187;0.338934912425933
59429;59;31;211;0.219059045624948
59429;59;31;212;0.399165521469977
59325;59;31;214;0.638305511356346
59325;59;31;215;0.344458336157861
59325;59;31;240;0.0172361524848999
59479;59;31;139;0.0498097222126836
59479;59;31;164;0.950190277786921
59069;59;31;213;1
59064;59;31;162;0.699497632212308
59064;59;31;187;0.300502367788092
59657;59;31;18;0.0518384348987897
59657;59;31;32;0.948161565101738
59392;59;31;192;0.442717012049939
59392;59;31;217;0.557282987950111
59224;59;31;210;0.996407104172455
59224;59;31;211;0.00359289582721475
59217;59;31;189;0.993639559303781
59217;59;31;190;0.00636044069642025
59146;59;31;95;1
59471;59;31;188;0.420558906395814
59471;59;31;189;0.579441093603527
59043;59;31;60;0.484229527136889
59043;59;31;61;0.0014302211971551
59043;59;31;74;0.00442633143246918
59043;59;31;75;0.471875020971131
59043;59;31;76;0.0380388992620472
59650;59;31;64;0.0452447577234715
59650;59;31;79;0.782009334138039
59650;59;31;80;0.17274590813928
